,NoOfJS,NoOfCSS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,NoOfImage,HasCopyrightInfo,HasPasswordField,HasHiddenFields,HasSubmitButton,HasSocialNet,HasExternalFormSubmit,NoOfiFrame,HasFavicon,HasTitle,Title,LineOfCode,LargestLineLength,IsHTTPS,NoOfOtherSpecialCharsInURL,NoOfAmpersandInURL,NoOfDegitsInURL,NoOfLettersInURL,NoOfSubDomain,TLD,IsDomainIP,DomainLength,Domain,URLLength,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,URLSimilarityIndex,NoOfEqualsInURL,TLDLength,NoOfQMarkInURL,LetterRatioInURL,DegitRatioInURL,SpacialCharRatioInURL,label,URL
3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,23,2,14,75,0,com,0,11,box-jpn.com,118,1,24,0.2,0.78,3,3,1,0.635593220338983,0.11864406779661017,0.2457627118644068,0,http://box-jpn.com/show.php?url=69y24jc06_E&amp;id=26442&amp;title=Autos_0-60_-_How_to_buy_or_sell_cars_on_eBay_Motors
3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,13,0,1,49,0,no,0,11,sagagard.no,63,1,9,0.14,0.61,0,2,0,0.7777777777777778,0.015873015873015872,0.20634920634920634,0,http://sagagard.no/www2.bb.com.br-cadastro-online/index-min.php
3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,9,43,0,com,0,18,friendandcoach.com,61,1,4,0.07,0.62,0,3,0,0.7049180327868853,0.14754098360655737,0.14754098360655737,0,http://friendandcoach.com/wp-includes/images/wlw/doc252634536
3057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,5,56,0,com,0,19,ugurcanelektrik.com,72,1,7,0.1,0.65,0,3,0,0.7777777777777778,0.06944444444444445,0.1527777777777778,0,http://ugurcanelektrik.com/iconsfont/fonts/ID3/getid3.lib/E8APMC33Z.html
3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4,0,0,32,0,net,0,29,flatbellyovernightreviews.net,36,1,4,0.11,0.39,0,3,0,0.8888888888888888,0.0,0.1111111111111111,0,http://flatbellyovernightreviews.net
3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,10,5,0,,1,13,198.15.234.66,23,1,5,0.22,0.18,0,0,0,0.21739130434782608,0.43478260869565216,0.34782608695652173,0,http://198.15.234.66/i/
3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,15,0,2,58,2,com,0,20,www.ns1.afrodome.com,75,1,8,0.11,0.76,0,3,0,0.7733333333333333,0.02666666666666667,0.2,0,http://www.ns1.afrodome.com/sites/default/files/js/login/cob/cob/index2.php
3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,15,84,1,com,0,24,fxprz.hohyzuketexppw.com,110,1,13,0.12,0.55,1,3,0,0.7636363636363637,0.13636363636363635,0.1,0,http://fxprz.hohyzuketexppw.com/IZ_F6CsKmqyrWKjtKVuZXZLTwOgOZhkWU4X36VoNB6cY62cQ7WN9MIq1eld1qTX_33ITm_vQ55s=\n
3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,35,0,com,0,12,gamzolaw.com,43,1,2,0.05,0.73,0,3,0,0.813953488372093,0.0,0.18604651162790697,0,http://gamzolaw.com/Context/Verified/drive/
3063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,4,16,0,in,0,11,citmowra.in,25,1,3,0.12,0.44,0,2,0,0.64,0.16,0.2,0,http://citmowra.in/103k7o
3064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5,0,0,18,0,net,0,9,fbsub.net,23,1,2,0.09,0.42,0,3,0,0.782608695652174,0.0,0.21739130434782608,0,https://fbsub.net/login
3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,22,0,ga,0,20,cdlmnonbndbokofe.ga ,28,1,2,0.07,0.4,0,2,0,0.7857142857142857,0.0,0.21428571428571427,0,http://cdlmnonbndbokofe.ga /
3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,0,30,0,org,0,16,cheerycentre.org,39,1,4,0.1,0.58,0,3,0,0.7692307692307693,0.0,0.23076923076923078,0,"http://cheerycentre.org/files.co.uk,ko/"
3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,20,1,1,117,0,com,0,14,el-totuoma.com,142,1,22,0.15,0.64,2,3,1,0.823943661971831,0.007042253521126761,0.16901408450704225,0,http://el-totuoma.com/wp-update/gmail/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@gmail.comhotmail.comyahoo.commsn.com
3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,38,0,org,0,21,seminariorelagres.org,45,1,3,0.07,0.51,0,3,0,0.8444444444444444,0.0,0.15555555555555556,0,http://seminariorelagres.org/wp-admin/network
3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,21,1,ro,0,13,e-gmp.home.ro,28,0,3,0.11,0.62,0,2,0,0.75,0.0,0.25,0,http://e-gmp.home.ro/ierssce
3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,36,0,com,0,13,gomaddogs.com,44,1,3,0.07,0.7,0,3,0,0.8181818181818182,0.0,0.18181818181818182,0,http://gomaddogs.com/manager/home/index.html
3071,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,Одноклассники,12,11925,1,12,2,4,75,0,ru,0,5,ok.ru,97,1,12,0.13,0.5,3,2,1,0.7731958762886598,0.041237113402061855,0.18556701030927836,0,https://ok.ru/dk?cmd=logExternal&st.name=externalLinkRedirect&st.link=http%3A%2F%2Ft.cn%2FEvNAavF
3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,31,0,com,0,16,sithettetold.com,38,1,3,0.08,0.64,0,3,0,0.8157894736842105,0.0,0.18421052631578946,0,http://sithettetold.com/zapoy/gate.php
3073,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,8,63,1,com,0,15,docs.google.com,82,1,10,0.12,1.0,0,3,0,0.7682926829268293,0.0975609756097561,0.13414634146341464,0,http://docs.google.com/document/d/1lWtVTlR0CfcN9EYKB5qQJw1w8kWq9-EePvYPwU3M_Gw/pub
3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,0,28,0,co.uk,0,11,mwtra.co.uk,38,1,5,0.13,0.69,0,5,0,0.7368421052631579,0.0,0.2631578947368421,0,http://mwtra.co.uk/mwtra/.s/index.html
3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,36,1,nl,0,21,www.jorgenholzmann.nl,44,1,5,0.11,0.41,0,2,0,0.8181818181818182,0.0,0.18181818181818182,0,http://www.jorgenholzmann.nl/sandex/post.php
3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,28,21,0,,1,10,5.187.2.19,57,1,9,0.16,0.22,0,0,0,0.3684210526315789,0.49122807017543857,0.14035087719298245,0,http://5.187.2.19/module/9079dae8e107342d8f3747fa74ab8a57
3077,0,3,0,0,11,1,0,0,1,0,0,0,0,0,0,0,1,1,Aftermarket.pl :: domena dell24.eu,123,266,0,6,0,2,14,0,eu,0,9,dell24.eu,22,1,4,0.18,0.5,0,2,0,0.6363636363636364,0.09090909090909091,0.2727272727272727,0,http://dell24.eu/a.php
3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,0,60,0,com,0,23,yeguadasolecastillo.com,69,1,8,0.12,0.57,0,3,0,0.8695652173913043,0.0,0.13043478260869565,0,http://yeguadasolecastillo.com/secure-domains/document/pvalidate.html
3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8,0,3,41,1,com,0,32,notice-recover.000webhostapp.com,52,1,8,0.15,0.57,0,3,0,0.7884615384615384,0.057692307692307696,0.15384615384615385,0,https://notice-recover.000webhostapp.com/active.html
3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,1,77,114,0,it,0,27,netherlands-icscards2016.it,204,1,28,0.14,0.43,1,2,1,0.5588235294117647,0.37745098039215685,0.06372549019607843,0,http://netherlands-icscards2016.it/ics/login/c4e7a347d50743999681f3dceb5b96ce/login.php?dispatch=gr505ze2f012dsnlx456dfrenl5ez1fnl510enl8bca6983a70854cbe43c3e290f1d8eb08bca6983a70854cbe43c3e290f1d8eb0&amp
3081,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,39,0,com,0,20,noeltechnologies.com,47,1,5,0.11,0.65,0,3,0,0.8297872340425532,0.0,0.1702127659574468,0,http://noeltechnologies.com/images/parallax/nn/
3082,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,1,16,0,sk,0,8,semes.sk,22,1,2,0.09,0.53,0,2,0,0.7272727272727273,0.045454545454545456,0.22727272727272727,0,http://semes.sk/y0fmps
3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,3,25,0,com,0,18,dashingleather.com,34,1,2,0.06,0.75,0,3,0,0.7352941176470589,0.08823529411764706,0.17647058823529413,0,http://dashingleather.com/g38f3fg/
3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,41,0,com,0,30,bakerrealestateinspections.com,49,1,3,0.06,0.55,0,3,0,0.8367346938775511,0.0,0.16326530612244897,0,http://bakerrealestateinspections.com/file/wr/cd/
3085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,22,0,49,327,1,com,0,26,greendot.attheregister.com,400,1,40,0.1,0.67,1,3,1,0.8175,0.1225,0.06,0,http://greendot.attheregister.com/wf/click?upn=lslSyLYlk3vtU1v-2Fp4odsqszmCUqjFpQ36fp3ZORMbrJJbQNylmbR8yTuI8UxIx5aNaaVrshkXGug-2FLhp-2BaGIQ-3D-3D_b3oJgHFG-2FxHULfYvhgOoXTI67YiHrGh1HzM1-2Fiy8MSVGXilctqZeWDbNbBESHgdms-2FNfzdeOycbJVmAzykXdq-2F3EXYJ9knqqLA2pzkiTi-2FqW4WdZDaXzD44WwysfWrmWci-2F7PwBIapz5dZUqwq3jfsYtwyHr5DcLwfnNVS38FJCOAiTn7iBasSvxFE-2BnzI0LdJLNtKzxHaMMKwwAR41dFiIG2mDyRbb5-2B1DjY6LtajQ-3D
3086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,14,0,0,75,0,com,0,23,escarpitafotografia.com,91,1,7,0.08,0.59,1,3,1,0.8241758241758241,0.0,0.17582417582417584,0,http://escarpitafotografia.com/web/wp-admin/user/request/login.live.com/accts.php?cbcxt=mai
3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,114,0,6,0,0,23,0,us,0,11,lovegame.us,29,1,3,0.1,0.56,0,2,0,0.7931034482758621,0.0,0.20689655172413793,0,http://lovegame.us/Photos.zip
3088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,7,31,2,com,0,37,nao.onlinebrformid2431816.oreozac.com,45,1,6,0.13,0.76,0,3,0,0.6888888888888889,0.15555555555555556,0.15555555555555556,0,http://nao.onlinebrformid2431816.oreozac.com/
3089,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,21,0,12,70,0,com,0,13,bemyrails.com,106,1,14,0.13,0.72,1,3,2,0.660377358490566,0.11320754716981132,0.22641509433962265,0,http://bemyrails.com/images/?https://www.secure.paypal.co.uk/cgi-bin/account/webscr?cmd=PP-195-257-693-814
3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,3,47,0,in,0,26,castoncorporateadvisory.in,57,1,2,0.04,0.43,1,2,1,0.8245614035087719,0.05263157894736842,0.12280701754385964,0,http://castoncorporateadvisory.in/076wc?zctthoww=usykmqhn
3091,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,0,46,0,com,0,13,delcolabs.com,59,1,7,0.12,0.67,1,3,1,0.7796610169491526,0.0,0.22033898305084745,0,https://delcolabs.com/jss/web/index.php?redirectjsp=true...
3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,1,20,0,com,0,11,tinyurl.com,27,1,2,0.07,0.76,0,3,0,0.7407407407407407,0.037037037037037035,0.2222222222222222,0,http://tinyurl.com/goqcmv8/
3093,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,47,0,com,0,22,shorehamupholstery.com,55,1,3,0.05,0.61,0,3,0,0.8545454545454545,0.0,0.14545454545454545,0,http://shorehamupholstery.com/docs/WeTransfer/index.php
3094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,13,0,0,37,0,ru,0,16,evolventa-ekb.ru,50,1,7,0.14,0.52,0,2,0,0.74,0.0,0.26,0,http://evolventa-ekb.ru/images/smilies/Doc/PY/s...
3095,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,0,41,0,cl,0,9,prosud.cl,50,1,3,0.06,0.53,0,2,0,0.82,0.0,0.18,0,http://prosud.cl/Connections/pan/dropbox/index.php
3096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,9,4,0,,0,13,90.2.1.7:6892,20,1,5,0.25,0.25,0,0,0,0.2,0.45,0.35,0,http://90.2.1.7:6892
3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,20,44,0,com,0,15,arvindudyog.com,73,1,8,0.11,0.64,0,3,0,0.6027397260273972,0.273972602739726,0.1232876712328767,0,http://arvindudyog.com/fmsk/gold/silver/4d6499e70d8a466047af0d3809aabcc0/
3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,21,61,1,cz,0,18,www.audit-efekt.cz,96,1,13,0.14,0.48,2,2,1,0.6354166666666666,0.21875,0.14583333333333334,0,http://www.audit-efekt.cz/dskbank/bg-BG/index.html?id=78cbe390192607b101fe5afcf3e74173country=Bg
3099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,4,20,0,net,0,13,mystmarco.net,29,1,2,0.07,0.55,0,3,0,0.6896551724137931,0.13793103448275862,0.1724137931034483,0,http://mystmarco.net/4149zgun
3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,13,0,4,77,0,com.br,0,21,primeproducoes.com.br,96,1,10,0.11,0.55,1,6,1,0.8020833333333334,0.041666666666666664,0.15625,0,http://primeproducoes.com.br/wp-includes/context/deactivation.php?email=mobile%20at%20huawei.com
3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,31,0,net,0,20,plastikcopkovasi.net,38,1,3,0.08,0.44,0,3,0,0.8157894736842105,0.0,0.18421052631578946,0,http://plastikcopkovasi.net/cgi-quota/
3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,0,31,0,com,0,11,met-bay.com,40,1,4,0.1,0.84,0,3,0,0.775,0.0,0.225,0,http://met-bay.com/images/info/login.php
3103,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,0,51,1,org,0,22,www.iowasaferoutes.org,62,1,5,0.08,0.54,0,3,0,0.8225806451612904,0.0,0.1774193548387097,0,http://www.iowasaferoutes.org/wp-content/plugins/wpsecone/dhl/
3104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,0,40,0,in,0,7,haic.in,51,1,6,0.12,0.57,1,2,1,0.7843137254901961,0.0,0.21568627450980393,0,http://haic.in/ali/index.php?email=abuse@huawei.com
3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,33,0,com.ve,0,17,netprinter.com.ve,41,0,3,0.07,0.69,0,6,0,0.8048780487804879,0.0,0.1951219512195122,0,http://netprinter.com.ve/verify/cript.php
3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,20,0,6,99,3,net,0,40,sg2plcpnl0101.prod.sin2.secureserver.net,128,1,19,0.15,0.62,2,3,1,0.7734375,0.046875,0.1796875,0,https://sg2plcpnl0101.prod.sin2.secureserver.net/~basant/admin/public/js/basant/login/websc_login.php?country.x=sg-SGx_cmd=login
3107,1,2,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,porkbun.com | parked domain,48,245,0,9,0,21,50,0,com,0,13,crashtide.com,80,1,7,0.09,0.73,0,3,0,0.625,0.2625,0.1125,0,http://crashtide.com/wp-content/plugins/docsign/32f03a17398ed6c4f51f05483fdb8f48
3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,18,0,2,71,0,,0,5,http:,92,1,11,0.12,0.43,1,0,0,0.7717391304347826,0.021739130434782608,0.20652173913043478,0,"http://http://www.warrenpolice.com/modules/mod_menu/tmpl/Login.do/home,LHJQ3Z1,login=id.html"
3109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,16,1,it,0,14,www.credemc.it,22,0,2,0.09,0.5,0,2,0,0.7272727272727273,0.0,0.2727272727272727,0,http://www.credemc.it/
3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,30,0,com,0,14,hadgefihec.com,37,1,3,0.08,0.62,0,3,0,0.8108108108108109,0.0,0.1891891891891892,0,http://hadgefihec.com/sliva/admin.php
3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,36,0,com,0,16,prodistrales.com,44,1,3,0.07,0.74,0,3,0,0.8181818181818182,0.0,0.18181818181818182,0,http://prodistrales.com/www/includes/impots/
3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,0,22,0,ru,0,12,sitecreat.ru,27,0,1,0.04,0.54,0,2,0,0.8148148148148148,0.0,0.18518518518518517,0,http://sitecreat.ru/imqbanj
3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,4,58,0,com,0,14,hcorganize.com,73,1,8,0.11,0.67,0,3,0,0.7945205479452054,0.0547945205479452,0.1506849315068493,0,http://hcorganize.com/kontrol/assets/plugins/fullcalendar/DHL2016TRY/DHL/
3114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,11,9,0,,1,14,159.203.90.151,28,1,9,0.32,0.27,0,0,0,0.32142857142857145,0.39285714285714285,0.2857142857142857,0,http://159.203.90.151/files/
3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,15,2,80,127,1,co,0,10,m.jakex.co,228,1,15,0.07,0.59,3,2,1,0.5570175438596491,0.3508771929824561,0.09210526315789473,0,http://m.jakex.co/anything/adming/golfer/produce/egg/login.php?cmd=login_submit&amp;id=0999beff68b54edae053552683e6df850999beff68b54edae053552683e6df85&amp;session=0999beff68b54edae053552683e6df850999beff68b54edae053552683e6df85
3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,3,54,1,by,0,24,billiard.belinfosport.by,67,1,7,0.1,0.43,0,2,0,0.8059701492537313,0.04477611940298507,0.14925373134328357,0,http://billiard.belinfosport.by/wp-content/officepage/office365.htm
3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,11,0,0,37,1,co.ao,0,20,www.tapisrouge.co.ao,48,0,4,0.08,0.62,0,5,0,0.7708333333333334,0.0,0.22916666666666666,0,http://www.tapisrouge.co.ao/auto/New_Drive/docx/
3118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,28,0,com.br,0,18,oticakadosh.com.br,35,0,2,0.06,0.6,0,6,0,0.8,0.0,0.2,0,http://oticakadosh.com.br/static/nD
3119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,0,32,0,com,0,12,sitesumo.com,40,1,4,0.1,0.7,0,3,0,0.8,0.0,0.2,0,http://sitesumo.com/helpdeskk/main.html/
3120,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,17,0,0,77,0,de,0,12,cc-gastro.de,97,1,11,0.11,0.45,1,2,2,0.7938144329896907,0.0,0.20618556701030927,0,http://cc-gastro.de/lang/english/admin/images/alibaba/index.php?email=abuse@china-bridge.com.cn/?
3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,1,20,1,hu,0,12,cilako.pe.hu,28,1,6,0.21,0.62,0,2,0,0.7142857142857143,0.03571428571428571,0.25,0,http://cilako.pe.hu/log1.php
3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,14,4,0,,0,15,69.12.77.199:22,26,1,6,0.23,0.19,0,0,0,0.15384615384615385,0.5384615384615384,0.3076923076923077,0,http://69.12.77.199:22/164
3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,11,0,0,47,1,org,0,13,www.gcccp.org,58,1,6,0.1,0.62,0,3,0,0.8103448275862069,0.0,0.1896551724137931,0,https://www.gcccp.org/wp-includes/images/smilies/index.php
3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,22,0,cc,0,20,bnccanelbfnndcmd.cc ,28,1,2,0.07,0.43,0,2,0,0.7857142857142857,0.0,0.21428571428571427,0,http://bnccanelbfnndcmd.cc /
3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,14,0,0,59,1,com,0,23,www.sarkarimaterial.com,73,1,8,0.11,0.67,0,3,0,0.8082191780821918,0.0,0.1917808219178082,0,http://www.sarkarimaterial.com/wp-admin/css/colors/light/law/out/pass.php
3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,25,9,42,132,0,,1,12,78.143.96.35,215,1,23,0.11,0.19,6,0,1,0.6139534883720931,0.19534883720930232,0.19069767441860466,0,http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin&amp;hc=1&amp;hm=uk`1d72f%20j2b2vi&lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72f%20j2b2vi&lt;265bidderblocklogin&amp;hc=1&amp;hm=uk`1d72f%20j2b2vi&lt;265
3127,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,0,44,0,com,0,19,sampsonsecurity.com,54,1,5,0.09,0.65,0,3,0,0.8148148148148148,0.0,0.18518518518518517,0,http://sampsonsecurity.com/canton/Aol-Login/Aol-Login/
3128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,2,24,1,net,0,16,www.fasonery.net,33,1,4,0.12,0.5,0,3,0,0.7272727272727273,0.06060606060606061,0.21212121212121213,0,http://www.fasonery.net/office11/
3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,30,0,su,0,17,idmpbmcdomllbs.su,36,1,4,0.11,0.43,0,2,0,0.8333333333333334,0.0,0.16666666666666666,0,http://idmpbmcdomllbs.su/message.php
3130,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,1,26,0,com,0,16,emrlogistics.com,34,1,3,0.09,0.64,0,3,0,0.7647058823529411,0.029411764705882353,0.20588235294117646,0,http://emrlogistics.com/fr/to2.exe
3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,4,26,1,com,0,29,nrshkqz.google-update2017.com,37,1,6,0.16,0.65,0,3,0,0.7027027027027027,0.10810810810810811,0.1891891891891892,0,http://nrshkqz.google-update2017.com/
3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,26,0,com,0,10,jaaeza.com,33,1,3,0.09,0.74,0,3,0,0.7878787878787878,0.0,0.21212121212121213,0,http://jaaeza.com/Public/form.php
3133,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,8,0,3,30,1,fm,0,20,guess515.fastmail.fm,41,1,5,0.12,0.55,0,2,0,0.7317073170731707,0.07317073170731707,0.1951219512195122,0,http://guess515.fastmail.fm/files/bin/run
3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,28,0,org,0,15,marinefocus.org,35,1,3,0.09,0.62,0,3,0,0.8,0.0,0.2,0,http://marinefocus.org/cli/PDFFILE/
3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,10,0,2,34,0,com.br,0,19,agile24horas.com.br,46,1,4,0.09,0.6,0,6,0,0.7391304347826086,0.043478260869565216,0.21739130434782608,0,http://agile24horas.com.br/doc/wr/cd/index.php
3136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12,0,1,45,0,com,0,22,surubiproducciones.com,58,1,2,0.03,0.59,0,3,0,0.7758620689655172,0.017241379310344827,0.20689655172413793,0,http://surubiproducciones.com/wp/wp-admin/js/rar2/art/new/
3137,8,5,71,1,14,1,2,1,6,1,0,0,1,1,1,0,1,1,XhtmlJunction Sitemap - Links of All XhtmlJunction Pages,324,576,0,15,1,0,94,1,com,0,21,www.xhtmljunction.com,113,1,14,0.12,0.62,2,3,1,0.831858407079646,0.0,0.168141592920354,0,http://www.xhtmljunction.com/fancybox/payment/Amazon.co.uk/Billing_Center/login.php?action=billing_login=true&amp
3138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,13,0,1,53,0,co.uk,0,12,indian.co.uk,67,1,8,0.12,0.58,0,5,0,0.7910447761194029,0.014925373134328358,0.19402985074626866,0,http://indian.co.uk/shop/media/sales/store/logo/default/index1.html
3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,17,51,1,com.br,0,21,www.ofertasbmc.com.br,77,1,7,0.09,0.6,0,6,0,0.6623376623376623,0.22077922077922077,0.11688311688311688,0,http://www.ofertasbmc.com.br/redirect/oferta/40b84a5b83a71db4513eb4d0f6f7adca
3140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9,0,0,42,1,com,0,25,www.austinbannerprint.com,51,1,3,0.06,0.58,0,3,0,0.8235294117647058,0.0,0.17647058823529413,0,http://www.austinbannerprint.com/wp-content/themes/
